Date,Bar Name,Brand Name,Demand (ml),Forecast (ml),Par Level (ml),Closing Inventory (ml),Order Quantity (ml),Lost Demand (ml),Stockout Day
2023-10-21,Brown's Bar,Absolut,0.0,0.0,330,330.0,0.0,0.0,False
2023-10-22,Brown's Bar,Absolut,0.0,0.0,330,330.0,0.0,0.0,False
2023-10-23,Brown's Bar,Absolut,0.0,0.0,330,330.0,0.0,0.0,False
2023-10-24,Brown's Bar,Absolut,537.17,0.0,330,0.0,330.0,207.16999999999996,True
2023-10-25,Brown's Bar,Absolut,0.0,76.73857142857142,480,0.0,150.0,0.0,False
2023-10-26,Brown's Bar,Absolut,0.0,76.73857142857142,480,330.0,0.0,0.0,False
2023-10-27,Brown's Bar,Absolut,0.0,76.73857142857142,480,480.0,0.0,0.0,False
2023-10-28,Brown's Bar,Absolut,0.0,76.73857142857142,480,480.0,0.0,0.0,False
2023-10-29,Brown's Bar,Absolut,0.0,76.73857142857142,480,480.0,0.0,0.0,False
2023-10-30,Brown's Bar,Absolut,0.0,76.73857142857142,480,480.0,0.0,0.0,False
2023-10-31,Brown's Bar,Absolut,348.45,76.73857142857142,480,131.55,348.45,0.0,False
2023-11-01,Brown's Bar,Absolut,0.0,49.778571428571425,420,131.55,0.0,0.0,False
2023-11-02,Brown's Bar,Absolut,307.12,49.778571428571425,420,172.88,247.12,0.0,False
2023-11-03,Brown's Bar,Absolut,0.0,93.65285714285713,510,172.88,90.0,0.0,False
2023-11-04,Brown's Bar,Absolut,0.0,93.65285714285713,510,420.0,0.0,0.0,False
2023-11-05,Brown's Bar,Absolut,0.0,93.65285714285713,510,510.0,0.0,0.0,False
2023-11-06,Brown's Bar,Absolut,0.0,93.65285714285713,510,510.0,0.0,0.0,False
2023-11-07,Brown's Bar,Absolut,0.0,93.65285714285713,510,510.0,0.0,0.0,False
2023-11-08,Brown's Bar,Absolut,0.0,43.87428571428571,420,510.0,0.0,0.0,False
2023-11-09,Brown's Bar,Absolut,0.0,43.87428571428571,420,510.0,0.0,0.0,False
2023-11-10,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-11,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-12,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-13,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-14,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-15,Brown's Bar,Absolut,0.0,0.0,330,510.0,0.0,0.0,False
2023-11-16,Brown's Bar,Absolut,287.89,0.0,330,222.11,107.88999999999999,0.0,False
2023-11-17,Brown's Bar,Absolut,0.0,41.12714285714286,420,222.11,90.0,0.0,False
2023-11-18,Brown's Bar,Absolut,0.0,41.12714285714286,420,330.0,0.0,0.0,False
2023-11-19,Brown's Bar,Absolut,0.0,41.12714285714286,420,420.0,0.0,0.0,False
2023-11-20,Brown's Bar,Absolut,0.0,41.12714285714286,420,420.0,0.0,0.0,False
2023-11-21,Brown's Bar,Absolut,103.46,41.12714285714286,420,316.54,103.45999999999998,0.0,False
2023-11-22,Brown's Bar,Absolut,0.0,55.90714285714285,450,316.54,30.0,0.0,False
2023-11-23,Brown's Bar,Absolut,0.0,55.90714285714285,450,420.0,0.0,0.0,False
2023-11-24,Brown's Bar,Absolut,0.0,14.78,360,450.0,0.0,0.0,False
2023-11-25,Brown's Bar,Absolut,0.0,14.78,360,450.0,0.0,0.0,False
2023-11-26,Brown's Bar,Absolut,0.0,14.78,360,450.0,0.0,0.0,False
2023-11-27,Brown's Bar,Absolut,0.0,14.78,360,450.0,0.0,0.0,False
2023-11-28,Brown's Bar,Absolut,0.0,14.78,360,450.0,0.0,0.0,False
2023-11-29,Brown's Bar,Absolut,0.0,0.0,330,450.0,0.0,0.0,False
2023-11-30,Brown's Bar,Absolut,0.0,0.0,330,450.0,0.0,0.0,False
2023-12-01,Brown's Bar,Absolut,0.0,0.0,330,450.0,0.0,0.0,False
2023-12-02,Brown's Bar,Absolut,0.0,0.0,330,450.0,0.0,0.0,False
2023-12-03,Brown's Bar,Absolut,0.0,0.0,330,450.0,0.0,0.0,False
2023-12-04,Brown's Bar,Absolut,288.35,0.0,330,161.64999999999998,168.35000000000002,0.0,False
2023-12-05,Brown's Bar,Absolut,0.0,41.19285714285714,420,161.64999999999998,90.0,0.0,False
2023-12-06,Brown's Bar,Absolut,0.0,41.19285714285714,420,330.0,0.0,0.0,False
2023-12-07,Brown's Bar,Absolut,0.0,41.19285714285714,420,420.0,0.0,0.0,False
2023-12-08,Brown's Bar,Absolut,0.0,41.19285714285714,420,420.0,0.0,0.0,False
2023-12-09,Brown's Bar,Absolut,0.0,41.19285714285714,420,420.0,0.0,0.0,False
2023-12-10,Brown's Bar,Absolut,0.0,41.19285714285714,420,420.0,0.0,0.0,False
2023-12-11,Brown's Bar,Absolut,0.0,41.19285714285714,420,420.0,0.0,0.0,False
2023-12-12,Brown's Bar,Absolut,0.0,0.0,330,420.0,0.0,0.0,False
2023-12-13,Brown's Bar,Absolut,0.0,0.0,330,420.0,0.0,0.0,False
2023-12-14,Brown's Bar,Absolut,0.0,0.0,330,420.0,0.0,0.0,False
2023-12-15,Brown's Bar,Absolut,215.73,0.0,330,204.27,125.72999999999999,0.0,False
2023-12-16,Brown's Bar,Absolut,0.0,30.818571428571428,390,204.27,60.0,0.0,False
2023-12-17,Brown's Bar,Absolut,0.0,30.818571428571428,390,330.0,0.0,0.0,False
2023-12-18,Brown's Bar,Absolut,0.0,30.818571428571428,390,390.0,0.0,0.0,False
2023-12-19,Brown's Bar,Absolut,245.02,30.818571428571428,390,144.98,245.02,0.0,False
2023-12-20,Brown's Bar,Absolut,0.0,65.82142857142857,450,144.98,60.0,0.0,False
2023-12-21,Brown's Bar,Absolut,0.0,65.82142857142857,450,390.0,0.0,0.0,False
2023-12-22,Brown's Bar,Absolut,321.33,65.82142857142857,450,128.67000000000002,321.33,0.0,False
2023-12-23,Brown's Bar,Absolut,0.0,80.90714285714286,480,128.67000000000002,30.0,0.0,False
2023-12-24,Brown's Bar,Absolut,0.0,80.90714285714286,480,450.0,0.0,0.0,False
2023-12-25,Brown's Bar,Absolut,0.0,80.90714285714286,480,480.0,0.0,0.0,False
2023-12-26,Brown's Bar,Absolut,0.0,80.90714285714286,480,480.0,0.0,0.0,False
2023-12-27,Brown's Bar,Absolut,160.21,45.90428571428571,420,319.78999999999996,100.21000000000004,0.0,False
2023-12-28,Brown's Bar,Absolut,0.0,68.79142857142857,480,319.78999999999996,60.0,0.0,False
2023-12-29,Brown's Bar,Absolut,0.0,68.79142857142857,480,420.0,0.0,0.0,False
2023-12-30,Brown's Bar,Absolut,0.0,22.88714285714286,390,480.0,0.0,0.0,False
2023-12-31,Brown's Bar,Absolut,0.0,22.88714285714286,390,480.0,0.0,0.0,False
2024-01-01,Brown's Bar,Absolut,0.0,22.88714285714286,390,480.0,0.0,0.0,False
2023-10-21,Brown's Bar,Bacardi,561.66,104.1875,570,8.340000000000032,561.66,0.0,False
2023-10-22,Brown's Bar,Bacardi,0.0,58.26,480,8.340000000000032,0.0,0.0,False
2023-10-23,Brown's Bar,Bacardi,0.0,107.965,570,570.0,0.0,0.0,False
2023-10-24,Brown's Bar,Bacardi,0.0,118.82750000000001,600,570.0,30.0,0.0,False
2023-10-25,Brown's Bar,Bacardi,280.88,196.3175,750,289.12,430.88,0.0,False
2023-10-26,Brown's Bar,Bacardi,0.0,0.0,360,319.12,0.0,0.0,False
2023-10-27,Brown's Bar,Bacardi,0.0,22.53625,420,750.0,0.0,0.0,False
2023-10-28,Brown's Bar,Bacardi,0.0,125.785,630,750.0,0.0,0.0,False
2023-10-29,Brown's Bar,Bacardi,261.65,58.26,480,488.35,0.0,0.0,False
2023-10-30,Brown's Bar,Bacardi,0.0,107.965,570,488.35,81.64999999999998,0.0,False
2023-10-31,Brown's Bar,Bacardi,0.0,118.82750000000001,600,488.35,30.0,0.0,False
2023-11-01,Brown's Bar,Bacardi,0.0,157.19625000000002,690,570.0,90.0,0.0,False
2023-11-02,Brown's Bar,Bacardi,0.0,0.0,360,600.0,0.0,0.0,False
2023-11-03,Brown's Bar,Bacardi,0.0,22.53625,420,690.0,0.0,0.0,False
2023-11-04,Brown's Bar,Bacardi,0.0,125.785,630,690.0,0.0,0.0,False
2023-11-05,Brown's Bar,Bacardi,0.0,90.96625,540,690.0,0.0,0.0,False
2023-11-06,Brown's Bar,Bacardi,0.0,107.965,570,690.0,0.0,0.0,False
2023-11-07,Brown's Bar,Bacardi,0.0,93.44375,540,690.0,0.0,0.0,False
2023-11-08,Brown's Bar,Bacardi,0.0,157.19625,690,690.0,0.0,0.0,False
2023-11-09,Brown's Bar,Bacardi,0.0,0.0,360,690.0,0.0,0.0,False
2023-11-10,Brown's Bar,Bacardi,0.0,22.53625,420,690.0,0.0,0.0,False
2023-11-11,Brown's Bar,Bacardi,162.73,70.2075,510,527.27,0.0,0.0,False
2023-11-12,Brown's Bar,Bacardi,143.93,90.96625,540,383.34,156.66000000000003,0.0,False
2023-11-13,Brown's Bar,Bacardi,0.0,59.2375,480,383.34,0.0,0.0,False
2023-11-14,Brown's Bar,Bacardi,309.39,45.02375,450,230.61,219.39,0.0,False
2023-11-15,Brown's Bar,Bacardi,0.0,157.19625000000002,690,230.61,240.0,0.0,False
2023-11-16,Brown's Bar,Bacardi,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-17,Brown's Bar,Bacardi,0.0,22.53625,420,690.0,0.0,0.0,False
2023-11-18,Brown's Bar,Bacardi,0.0,90.54875,540,690.0,0.0,0.0,False
2023-11-19,Brown's Bar,Bacardi,0.0,108.9575,570,690.0,0.0,0.0,False
2023-11-20,Brown's Bar,Bacardi,0.0,59.2375,480,690.0,0.0,0.0,False
2023-11-21,Brown's Bar,Bacardi,0.0,83.69749999999999,540,690.0,0.0,0.0,False
2023-11-22,Brown's Bar,Bacardi,0.0,133.44375000000002,630,690.0,0.0,0.0,False
2023-11-23,Brown's Bar,Bacardi,0.0,0.0,360,690.0,0.0,0.0,False
2023-11-24,Brown's Bar,Bacardi,0.0,0.0,360,690.0,0.0,0.0,False
2023-11-25,Brown's Bar,Bacardi,0.0,90.54875,540,690.0,0.0,0.0,False
2023-11-26,Brown's Bar,Bacardi,413.46,108.9575,570,276.54,293.46,0.0,False
2023-11-27,Brown's Bar,Bacardi,0.0,59.2375,480,276.54,0.0,0.0,False
2023-11-28,Brown's Bar,Bacardi,0.0,83.69749999999999,540,570.0,0.0,0.0,False
2023-11-29,Brown's Bar,Bacardi,0.0,133.44375000000002,630,570.0,60.0,0.0,False
2023-11-30,Brown's Bar,Bacardi,0.0,0.0,360,570.0,0.0,0.0,False
2023-12-01,Brown's Bar,Bacardi,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-02,Brown's Bar,Bacardi,0.0,90.54875,540,630.0,0.0,0.0,False
2023-12-03,Brown's Bar,Bacardi,212.22,102.38,570,417.78,152.22000000000003,0.0,False
2023-12-04,Brown's Bar,Bacardi,469.01,59.2375,480,0.0,327.78,51.23000000000002,True
2023-12-05,Brown's Bar,Bacardi,432.06,83.69749999999999,540,0.0,212.22000000000003,279.84,True
2023-12-06,Brown's Bar,Bacardi,0.0,87.725,540,327.78,0.0,0.0,False
2023-12-07,Brown's Bar,Bacardi,0.0,0.0,360,540.0,0.0,0.0,False
2023-12-08,Brown's Bar,Bacardi,403.75,0.0,360,136.25,223.75,0.0,False
2023-12-09,Brown's Bar,Bacardi,0.0,90.54875,540,136.25,180.0,0.0,False
2023-12-10,Brown's Bar,Bacardi,0.0,128.90749999999997,630,360.0,90.0,0.0,False
2023-12-11,Brown's Bar,Bacardi,0.0,117.86375,600,540.0,0.0,0.0,False
2023-12-12,Brown's Bar,Bacardi,0.0,92.68125,540,630.0,0.0,0.0,False
2023-12-13,Brown's Bar,Bacardi,0.0,35.11,450,630.0,0.0,0.0,False
2023-12-14,Brown's Bar,Bacardi,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-15,Brown's Bar,Bacardi,239.36,50.46875,480,390.64,89.36000000000001,0.0,False
2023-12-16,Brown's Bar,Bacardi,0.0,90.54875,540,390.64,60.0,0.0,False
2023-12-17,Brown's Bar,Bacardi,0.0,128.9075,630,480.0,90.0,0.0,False
2023-12-18,Brown's Bar,Bacardi,0.0,58.62625,480,540.0,0.0,0.0,False
2023-12-19,Brown's Bar,Bacardi,357.54,92.68125,540,272.46,267.54,0.0,False
2023-12-20,Brown's Bar,Bacardi,0.0,35.11,450,272.46,0.0,0.0,False
2023-12-21,Brown's Bar,Bacardi,0.0,0.0,360,540.0,0.0,0.0,False
2023-12-22,Brown's Bar,Bacardi,0.0,80.38875,540,540.0,0.0,0.0,False
2023-12-23,Brown's Bar,Bacardi,166.88,20.34125,420,373.12,46.879999999999995,0.0,False
2023-12-24,Brown's Bar,Bacardi,0.0,128.9075,630,373.12,210.0,0.0,False
2023-12-25,Brown's Bar,Bacardi,0.0,58.62625,480,420.0,0.0,0.0,False
2023-12-26,Brown's Bar,Bacardi,0.0,137.37375,630,630.0,0.0,0.0,False
2023-12-27,Brown's Bar,Bacardi,353.96,0.0,360,276.04,83.95999999999998,0.0,False
2023-12-28,Brown's Bar,Bacardi,266.72,0.0,360,9.319999999999993,266.72,0.0,False
2023-12-29,Brown's Bar,Bacardi,0.0,80.38875,540,93.27999999999997,180.0,0.0,False
2023-12-30,Brown's Bar,Bacardi,0.0,41.20125,450,360.0,0.0,0.0,False
2023-12-31,Brown's Bar,Bacardi,0.0,96.20125,570,540.0,30.0,0.0,False
2024-01-01,Brown's Bar,Bacardi,0.0,58.62625,480,540.0,0.0,0.0,False
2023-10-21,Brown's Bar,Barefoot,0.0,60.75571428571429,480,480.0,0.0,0.0,False
2023-10-22,Brown's Bar,Barefoot,0.0,60.75571428571429,480,480.0,0.0,0.0,False
2023-10-23,Brown's Bar,Barefoot,0.0,60.75571428571429,480,480.0,0.0,0.0,False
2023-10-24,Brown's Bar,Barefoot,0.0,45.962857142857146,450,480.0,0.0,0.0,False
2023-10-25,Brown's Bar,Barefoot,0.0,45.962857142857146,450,480.0,0.0,0.0,False
2023-10-26,Brown's Bar,Barefoot,0.0,45.962857142857146,450,480.0,0.0,0.0,False
2023-10-27,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-28,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-29,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-30,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-31,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-01,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-02,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-03,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-04,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-05,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-06,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-07,Brown's Bar,Barefoot,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-08,Brown's Bar,Barefoot,167.12,0.0,360,312.88,47.120000000000005,0.0,False
2023-11-09,Brown's Bar,Barefoot,0.0,23.874285714285715,390,312.88,30.0,0.0,False
2023-11-10,Brown's Bar,Barefoot,0.0,23.874285714285715,390,360.0,0.0,0.0,False
2023-11-11,Brown's Bar,Barefoot,505.69,23.874285714285715,390,0.0,390.0,115.69,True
2023-11-12,Brown's Bar,Barefoot,0.0,96.11571428571428,540,0.0,150.0,0.0,False
2023-11-13,Brown's Bar,Barefoot,0.0,96.11571428571428,540,390.0,0.0,0.0,False
2023-11-14,Brown's Bar,Barefoot,0.0,96.11571428571428,540,540.0,0.0,0.0,False
2023-11-15,Brown's Bar,Barefoot,0.0,96.11571428571428,540,540.0,0.0,0.0,False
2023-11-16,Brown's Bar,Barefoot,549.76,72.24142857142857,510,0.0,510.0,9.759999999999991,True
2023-11-17,Brown's Bar,Barefoot,0.0,150.77857142857144,660,0.0,150.0,0.0,False
2023-11-18,Brown's Bar,Barefoot,369.54,150.77857142857144,660,140.45999999999998,369.54,0.0,False
2023-11-19,Brown's Bar,Barefoot,0.0,131.32857142857142,600,290.46,0.0,0.0,False
2023-11-20,Brown's Bar,Barefoot,0.0,131.32857142857142,600,660.0,0.0,0.0,False
2023-11-21,Brown's Bar,Barefoot,0.0,131.32857142857142,600,660.0,0.0,0.0,False
2023-11-22,Brown's Bar,Barefoot,0.0,131.32857142857142,600,660.0,0.0,0.0,False
2023-11-23,Brown's Bar,Barefoot,0.0,131.32857142857142,600,660.0,0.0,0.0,False
2023-11-24,Brown's Bar,Barefoot,0.0,52.791428571428575,450,660.0,0.0,0.0,False
2023-11-25,Brown's Bar,Barefoot,0.0,52.791428571428575,450,660.0,0.0,0.0,False
2023-11-26,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-11-27,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-11-28,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-11-29,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-11-30,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-01,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-02,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-03,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-04,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-05,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-06,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-07,Brown's Bar,Barefoot,0.0,0.0,360,660.0,0.0,0.0,False
2023-12-08,Brown's Bar,Barefoot,381.27,0.0,360,278.73,81.26999999999998,0.0,False
2023-12-09,Brown's Bar,Barefoot,418.8,54.46714285714285,450,0.0,368.73,140.07,True
2023-12-10,Brown's Bar,Barefoot,0.0,114.29571428571428,570,81.26999999999998,120.0,0.0,False
2023-12-11,Brown's Bar,Barefoot,0.0,114.29571428571428,570,450.0,0.0,0.0,False
2023-12-12,Brown's Bar,Barefoot,0.0,114.29571428571428,570,570.0,0.0,0.0,False
2023-12-13,Brown's Bar,Barefoot,0.0,114.29571428571428,570,570.0,0.0,0.0,False
2023-12-14,Brown's Bar,Barefoot,0.0,114.29571428571428,570,570.0,0.0,0.0,False
2023-12-15,Brown's Bar,Barefoot,0.0,114.29571428571428,570,570.0,0.0,0.0,False
2023-12-16,Brown's Bar,Barefoot,705.05,59.82857142857143,480,0.0,480.0,135.04999999999995,True
2023-12-17,Brown's Bar,Barefoot,0.0,100.72142857142856,540,0.0,60.0,0.0,False
2023-12-18,Brown's Bar,Barefoot,0.0,100.72142857142856,540,480.0,0.0,0.0,False
2023-12-19,Brown's Bar,Barefoot,100.74,100.72142857142856,540,439.26,100.74000000000001,0.0,False
2023-12-20,Brown's Bar,Barefoot,0.0,115.11285714285714,570,439.26,30.0,0.0,False
2023-12-21,Brown's Bar,Barefoot,0.0,115.11285714285714,570,540.0,0.0,0.0,False
2023-12-22,Brown's Bar,Barefoot,109.2,115.11285714285714,570,460.8,109.19999999999999,0.0,False
2023-12-23,Brown's Bar,Barefoot,0.0,130.71285714285713,600,460.8,30.0,0.0,False
2023-12-24,Brown's Bar,Barefoot,323.05,29.99142857142857,420,246.95,143.05,0.0,False
2023-12-25,Brown's Bar,Barefoot,0.0,76.14142857142858,510,276.95,90.0,0.0,False
2023-12-26,Brown's Bar,Barefoot,0.0,76.14142857142858,510,420.0,0.0,0.0,False
2023-12-27,Brown's Bar,Barefoot,0.0,61.75,480,510.0,0.0,0.0,False
2023-12-28,Brown's Bar,Barefoot,0.0,61.75,480,510.0,0.0,0.0,False
2023-12-29,Brown's Bar,Barefoot,0.0,61.75,480,510.0,0.0,0.0,False
2023-12-30,Brown's Bar,Barefoot,0.0,46.15,450,510.0,0.0,0.0,False
2023-12-31,Brown's Bar,Barefoot,287.53,46.15,450,222.47000000000003,227.52999999999997,0.0,False
2024-01-01,Brown's Bar,Barefoot,155.61,41.075714285714284,420,66.86000000000001,125.61000000000001,0.0,False
2023-10-21,Brown's Bar,Budweiser,0.0,24.91375,390,390.0,0.0,0.0,False
2023-10-22,Brown's Bar,Budweiser,0.0,38.8075,420,390.0,30.0,0.0,False
2023-10-23,Brown's Bar,Budweiser,0.0,54.18625,450,390.0,30.0,0.0,False
2023-10-24,Brown's Bar,Budweiser,0.0,0.0,360,420.0,0.0,0.0,False
2023-10-25,Brown's Bar,Budweiser,0.0,38.04375,420,450.0,0.0,0.0,False
2023-10-26,Brown's Bar,Budweiser,0.0,0.0,360,450.0,0.0,0.0,False
2023-10-27,Brown's Bar,Budweiser,0.0,66.365,480,450.0,30.0,0.0,False
2023-10-28,Brown's Bar,Budweiser,0.0,24.91375,390,450.0,0.0,0.0,False
2023-10-29,Brown's Bar,Budweiser,0.0,38.8075,420,480.0,0.0,0.0,False
2023-10-30,Brown's Bar,Budweiser,0.0,54.18625,450,480.0,0.0,0.0,False
2023-10-31,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-01,Brown's Bar,Budweiser,0.0,38.04375,420,480.0,0.0,0.0,False
2023-11-02,Brown's Bar,Budweiser,494.19,0.0,360,0.0,360.0,14.189999999999998,True
2023-11-03,Brown's Bar,Budweiser,0.0,66.365,480,0.0,120.0,0.0,False
2023-11-04,Brown's Bar,Budweiser,0.0,24.91375,390,360.0,0.0,0.0,False
2023-11-05,Brown's Bar,Budweiser,0.0,38.8075,420,480.0,0.0,0.0,False
2023-11-06,Brown's Bar,Budweiser,0.0,54.18625,450,480.0,0.0,0.0,False
2023-11-07,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-08,Brown's Bar,Budweiser,0.0,38.04375,420,480.0,0.0,0.0,False
2023-11-09,Brown's Bar,Budweiser,0.0,61.77375,480,480.0,0.0,0.0,False
2023-11-10,Brown's Bar,Budweiser,0.0,66.365,480,480.0,0.0,0.0,False
2023-11-11,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-12,Brown's Bar,Budweiser,0.0,38.8075,420,480.0,0.0,0.0,False
2023-11-13,Brown's Bar,Budweiser,0.0,54.18625,450,480.0,0.0,0.0,False
2023-11-14,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-15,Brown's Bar,Budweiser,0.0,38.04375,420,480.0,0.0,0.0,False
2023-11-16,Brown's Bar,Budweiser,0.0,61.77375,480,480.0,0.0,0.0,False
2023-11-17,Brown's Bar,Budweiser,0.0,66.365,480,480.0,0.0,0.0,False
2023-11-18,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-19,Brown's Bar,Budweiser,0.0,38.8075,420,480.0,0.0,0.0,False
2023-11-20,Brown's Bar,Budweiser,0.0,54.18625,450,480.0,0.0,0.0,False
2023-11-21,Brown's Bar,Budweiser,0.0,0.0,360,480.0,0.0,0.0,False
2023-11-22,Brown's Bar,Budweiser,0.0,38.04375,420,480.0,0.0,0.0,False
2023-11-23,Brown's Bar,Budweiser,0.0,61.77375,480,480.0,0.0,0.0,False
2023-11-24,Brown's Bar,Budweiser,151.29,66.365,480,328.71000000000004,151.28999999999996,0.0,False
2023-11-25,Brown's Bar,Budweiser,135.87,0.0,360,192.84000000000003,15.870000000000005,0.0,False
2023-11-26,Brown's Bar,Budweiser,0.0,38.8075,420,344.13,60.0,0.0,False
2023-11-27,Brown's Bar,Budweiser,598.89,0.0,360,0.0,300.0,238.89,True
2023-11-28,Brown's Bar,Budweiser,0.0,0.0,360,60.0,0.0,0.0,False
2023-11-29,Brown's Bar,Budweiser,0.0,0.0,360,360.0,0.0,0.0,False
2023-11-30,Brown's Bar,Budweiser,0.0,61.77375,480,360.0,120.0,0.0,False
2023-12-01,Brown's Bar,Budweiser,544.37,85.27624999999999,510,0.0,390.0,184.37,True
2023-12-02,Brown's Bar,Budweiser,0.0,16.98375,390,120.0,0.0,0.0,False
2023-12-03,Brown's Bar,Budweiser,0.0,38.8075,420,510.0,0.0,0.0,False
2023-12-04,Brown's Bar,Budweiser,0.0,74.86125,510,510.0,0.0,0.0,False
2023-12-05,Brown's Bar,Budweiser,164.59,0.0,360,345.40999999999997,14.590000000000032,0.0,False
2023-12-06,Brown's Bar,Budweiser,0.0,0.0,360,345.40999999999997,0.0,0.0,False
2023-12-07,Brown's Bar,Budweiser,0.0,61.77375,480,360.0,120.0,0.0,False
2023-12-08,Brown's Bar,Budweiser,0.0,86.9575,510,360.0,30.0,0.0,False
2023-12-09,Brown's Bar,Budweiser,0.0,16.98375,390,480.0,0.0,0.0,False
2023-12-10,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2023-12-11,Brown's Bar,Budweiser,0.0,74.86125,510,510.0,0.0,0.0,False
2023-12-12,Brown's Bar,Budweiser,0.0,20.57375,390,510.0,0.0,0.0,False
2023-12-13,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2023-12-14,Brown's Bar,Budweiser,0.0,61.77375,480,510.0,0.0,0.0,False
2023-12-15,Brown's Bar,Budweiser,0.0,86.9575,510,510.0,0.0,0.0,False
2023-12-16,Brown's Bar,Budweiser,0.0,16.98375,390,510.0,0.0,0.0,False
2023-12-17,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2023-12-18,Brown's Bar,Budweiser,0.0,74.86125,510,510.0,0.0,0.0,False
2023-12-19,Brown's Bar,Budweiser,461.78,20.57375,390,48.22000000000003,341.78,0.0,False
2023-12-20,Brown's Bar,Budweiser,0.0,0.0,360,48.22000000000003,0.0,0.0,False
2023-12-21,Brown's Bar,Budweiser,0.0,61.77375,480,390.0,90.0,0.0,False
2023-12-22,Brown's Bar,Budweiser,0.0,86.9575,510,390.0,30.0,0.0,False
2023-12-23,Brown's Bar,Budweiser,0.0,16.98375,390,480.0,0.0,0.0,False
2023-12-24,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2023-12-25,Brown's Bar,Budweiser,0.0,74.86125,510,510.0,0.0,0.0,False
2023-12-26,Brown's Bar,Budweiser,0.0,78.29625,510,510.0,0.0,0.0,False
2023-12-27,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2023-12-28,Brown's Bar,Budweiser,0.0,61.77375,480,510.0,0.0,0.0,False
2023-12-29,Brown's Bar,Budweiser,0.0,86.9575,510,510.0,0.0,0.0,False
2023-12-30,Brown's Bar,Budweiser,0.0,16.98375,390,510.0,0.0,0.0,False
2023-12-31,Brown's Bar,Budweiser,0.0,0.0,360,510.0,0.0,0.0,False
2024-01-01,Brown's Bar,Budweiser,0.0,74.86125,510,510.0,0.0,0.0,False
2023-10-21,Brown's Bar,Captain Morgan,0.0,122.5657142857143,600,600.0,0.0,0.0,False
2023-10-22,Brown's Bar,Captain Morgan,324.34,71.11714285714285,480,275.66,204.33999999999997,0.0,False
2023-10-23,Brown's Bar,Captain Morgan,0.0,117.45142857142856,570,275.66,90.0,0.0,False
